"dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","depto_ocu","mupio_ocu","zona_ocu","sexo_fall_les","edad_fall_les","tipo_vehi","color_vehi","causa_acc","estado_implicado","year"
12,"Mayo","Jueves",0,"Guatemala","San Juan Sacatepequez","Ignorada","Hombre","52","Camion","Verde","Choque","Lesionado",2016
13,"Mayo","Viernes",3,"Guatemala","Guatemala","13","Hombre","34","Motocicleta","Negro","Colision","Lesionado",2016
13,"Mayo","Viernes",3,"Guatemala","Guatemala","13","Hombre","32","Motocicleta","Ignorado","Colision","Lesionado",2016
13,"Mayo","Viernes",18,"Guatemala","Guatemala","7","Hombre","17","Pick up","Rojo","Choque","Lesionado",2016
13,"Mayo","Viernes",17,"Guatemala","San Pedro Sacatepequez","Ignorada","Hombre","21","Motocicleta","Negro","Colision","Lesionado",2016
13,"Mayo","Viernes",22,"Guatemala","San Pedro Sacatepequez","Ignorada","Hombre","34","Motocicleta","Rojo","Colision","Lesionado",2016
14,"Mayo","Sabado",9,"Guatemala","Guatemala","1","Hombre","25","Motocicleta","Azul","Colision","Lesionado",2016
14,"Mayo","Sabado",4,"Guatemala","Guatemala","18","Hombre","33","Motocicleta","Negro","Colision","Lesionado",2016
14,"Mayo","Sabado",12,"Guatemala","Guatemala","16","Hombre","19","Motocicleta","Rojo","Colision","Lesionado",2016
14,"Mayo","Sabado",7,"Guatemala","Guatemala","15","Hombre","31","Motocicleta","Negro","Choque","Lesionado",2016
14,"Mayo","Sabado",7,"Guatemala","Guatemala","15","Mujer","26","Motocicleta","Negro","Choque","Lesionado",2016
14,"Mayo","Sabado",19,"Guatemala","Chinautla","Ignorada","Hombre","22","Motocicleta","Negro","Colision","Lesionado",2016
14,"Mayo","Sabado",19,"Guatemala","Chinautla","Ignorada","Mujer","21","Motocicleta","Negro","Colision","Lesionado",2016
14,"Mayo","Sabado",19,"Guatemala","Chinautla","Ignorada","Hombre","31","Motocicleta","Negro","Colision","Lesionado",2016
14,"Mayo","Sabado",1,"Guatemala","Guatemala","12","Hombre","23","Automovil","Gris","Choque","Fallecido",2016
14,"Mayo","Sabado",1,"Guatemala","Guatemala","12","Hombre","22","Automovil","Gris","Choque","Fallecido",2016
14,"Mayo","Sabado",1,"Guatemala","Guatemala","7","Mujer","20","Motocicleta","Azul","Caida","Lesionado",2016
14,"Mayo","Sabado",2,"Guatemala","Petapa","Ignorada","Hombre","34","Motocicleta","Negro","Choque","Lesionado",2016
15,"Mayo","Domingo",16,"Guatemala","Guatemala","8","Hombre","22","Motocicleta","Ignorado","Colision","Lesionado",2016
15,"Mayo","Domingo",3,"Guatemala","Mixco","Ignorada","Mujer","20","Automovil","Blanco","Choque","Fallecido",2016
15,"Mayo","Domingo",10,"Guatemala","Guatemala","10","Hombre","24","Motocicleta","Anaranjado","Caida","Fallecido",2016
15,"Mayo","Domingo",2,"Guatemala","Guatemala","21","Hombre","23","Motocicleta","Negro","Caida","Lesionado",2016
15,"Mayo","Domingo",2,"Guatemala","Guatemala","21","Mujer","20","Motocicleta","Negro","Caida","Lesionado",2016
15,"Mayo","Domingo",1,"Guatemala","San Pedro Sacatepequez","Ignorada","Hombre","Ignorada","Motocicleta","Rojo","Colision","Lesionado",2016
15,"Mayo","Domingo",2,"Guatemala","Petapa","Ignorada","Hombre","43","Motocicleta","Negro","Colision","Fallecido",2016
15,"Mayo","Domingo",2,"Guatemala","Petapa","Ignorada","Hombre","42","Motocicleta","Negro","Colision","Fallecido",2016
15,"Mayo","Domingo",20,"Guatemala","Fraijanes","Ignorada","Hombre","35","Automovil","Gris","Choque","Fallecido",2016
16,"Mayo","Lunes",12,"Guatemala","San Pedro Sacatepequez","Ignorada","Hombre","18","Motocicleta","Rojo","Colision","Lesionado",2016
16,"Mayo","Lunes",19,"Guatemala","San Raymundo","Ignorada","Hombre","25","Motocicleta","Azul","Colision","Fallecido",2016
17,"Mayo","Martes",18,"Guatemala","Guatemala","6","Mujer","27","Motocicleta","Negro","Colision","Lesionado",2016
17,"Mayo","Martes",5,"Guatemala","Guatemala","5","Hombre","20","Motocicleta","Negro","Colision","Lesionado",2016
17,"Mayo","Martes",20,"Guatemala","Petapa","Ignorada","Mujer","47","Motocicleta","Azul","Caida","Fallecido",2016
18,"Mayo","Miercoles",16,"Guatemala","Guatemala","10","Hombre","27","Motocicleta","Negro","Colision","Lesionado",2016
18,"Mayo","Miercoles",17,"Guatemala","Guatemala","13","Hombre","51","Motocicleta","Corinto","Colision","Lesionado",2016
18,"Mayo","Miercoles",17,"Guatemala","Guatemala","13","Mujer","19","Automovil","Blanco","Colision","Lesionado",2016
19,"Mayo","Jueves",18,"Guatemala","Chuarrancho","Ignorada","Hombre","22","Motocicleta","Ignorado","Colision","Lesionado",2016
19,"Mayo","Jueves",20,"Guatemala","San Pedro Sacatepequez","Ignorada","Hombre","25","Motocicleta","Ignorado","Colision","Lesionado",2016
20,"Mayo","Viernes",22,"Guatemala","Guatemala","1","Hombre","20","Motocicleta","Negro","Colision","Lesionado",2016
20,"Mayo","Viernes",9,"Guatemala","Guatemala","1","Hombre","31","Automovil","Blanco","Colision","Lesionado",2016
20,"Mayo","Viernes",9,"Guatemala","Guatemala","1","Mujer","38","Automovil","Blanco","Colision","Lesionado",2016
20,"Mayo","Viernes",9,"Guatemala","Guatemala","1","Mujer","Ignorada","Automovil","Gris","Colision","Lesionado",2016
20,"Mayo","Viernes",9,"Guatemala","Guatemala","1","Hombre","Ignorada","Automovil","Blanco","Colision","Lesionado",2016
20,"Mayo","Viernes",22,"Guatemala","Guatemala","1","Mujer","34","Motocicleta","Rojo","Colision","Lesionado",2016
20,"Mayo","Viernes",9,"Guatemala","Guatemala","12","Hombre","28","Motocicleta","Verde","Colision","Fallecido",2016
20,"Mayo","Viernes",0,"Guatemala","San Juan Sacatepequez","Ignorada","Hombre","26","Motocicleta","Rojo","Colision","Fallecido",2016
20,"Mayo","Viernes",0,"Guatemala","San Juan Sacatepequez","Ignorada","Mujer","35","Motocicleta","Rojo","Colision","Lesionado",2016
20,"Mayo","Viernes",0,"Guatemala","San Juan Sacatepequez","Ignorada","Hombre","20","Motocicleta","Rojo","Colision","Lesionado",2016
21,"Mayo","Sabado",19,"Guatemala","Guatemala","17","Hombre","20","Motocicleta","Negro","Colision","Fallecido",2016
21,"Mayo","Sabado",18,"Guatemala","Mixco","Ignorada","Hombre","24","Motocicleta","Rojo","Colision","Fallecido",2016
22,"Mayo","Domingo",1,"Guatemala","Guatemala","3","Hombre","21","Motocicleta","Rojo","Choque","Lesionado",2016
22,"Mayo","Domingo",1,"Guatemala","Guatemala","3","Mujer","28","Motocicleta","Rojo","Choque","Lesionado",2016
22,"Mayo","Domingo",2,"Guatemala","Guatemala","8","Mujer","30","Camioneta","Blanco","Choque","Lesionado",2016
22,"Mayo","Domingo",10,"Guatemala","Guatemala","1","Hombre","46","Automovil","Gris","Colision","Lesionado",2016
22,"Mayo","Domingo",4,"Guatemala","Guatemala","10","Hombre","21","Camioneta","Blanco","Choque","Lesionado",2016
22,"Mayo","Domingo",4,"Guatemala","Guatemala","10","Mujer","22","Camioneta","Blanco","Choque","Lesionado",2016
22,"Mayo","Domingo",18,"Guatemala","Guatemala","13","Hombre","35","Motocicleta","Rojo","Colision","Lesionado",2016
22,"Mayo","Domingo",13,"Guatemala","Guatemala","11","Hombre","45","Bus urbano","Rojo","Choque","Lesionado",2016
22,"Mayo","Domingo",13,"Guatemala","Guatemala","11","Mujer","35","Bus urbano","Rojo","Choque","Lesionado",2016
22,"Mayo","Domingo",13,"Guatemala","Guatemala","11","Mujer","25","Bus urbano","Rojo","Choque","Lesionado",2016
22,"Mayo","Domingo",13,"Guatemala","Guatemala","11","Mujer","24","Bus urbano","Rojo","Choque","Lesionado",2016
22,"Mayo","Domingo",13,"Guatemala","Guatemala","11","Mujer","33","Bus urbano","Rojo","Choque","Lesionado",2016
22,"Mayo","Domingo",13,"Guatemala","Guatemala","11","Hombre","25","Bus urbano","Rojo","Choque","Lesionado",2016
22,"Mayo","Domingo",13,"Guatemala","Guatemala","11","Hombre","27","Bus urbano","Rojo","Choque","Lesionado",2016
22,"Mayo","Domingo",13,"Guatemala","Guatemala","11","Hombre","22","Bus urbano","Rojo","Choque","Lesionado",2016
22,"Mayo","Domingo",13,"Guatemala","Guatemala","11","Mujer","59","Bus urbano","Rojo","Choque","Lesionado",2016
22,"Mayo","Domingo",13,"Guatemala","Guatemala","11","Mujer","35","Bus urbano","Rojo","Choque","Lesionado",2016
22,"Mayo","Domingo",13,"Guatemala","Guatemala","11","Mujer","22","Bus urbano","Rojo","Choque","Lesionado",2016
22,"Mayo","Domingo",13,"Guatemala","Guatemala","11","Mujer","47","Bus urbano","Rojo","Choque","Lesionado",2016
22,"Mayo","Domingo",13,"Guatemala","Guatemala","11","Hombre","2","Bus urbano","Rojo","Choque","Lesionado",2016
22,"Mayo","Domingo",13,"Guatemala","Guatemala","11","Mujer","57","Bus urbano","Rojo","Choque","Lesionado",2016
22,"Mayo","Domingo",13,"Guatemala","Guatemala","11","Hombre","21","Bus urbano","Rojo","Choque","Lesionado",2016
22,"Mayo","Domingo",13,"Guatemala","Guatemala","11","Mujer","38","Bus urbano","Rojo","Choque","Lesionado",2016
22,"Mayo","Domingo",13,"Guatemala","Guatemala","11","Mujer","7","Bus urbano","Rojo","Choque","Lesionado",2016
22,"Mayo","Domingo",13,"Guatemala","Guatemala","11","Hombre","17","Bus urbano","Rojo","Choque","Lesionado",2016
22,"Mayo","Domingo",13,"Guatemala","Guatemala","11","Mujer","15","Bus urbano","Rojo","Choque","Lesionado",2016
22,"Mayo","Domingo",13,"Guatemala","Guatemala","11","Hombre","24","Bus urbano","Rojo","Choque","Lesionado",2016
22,"Mayo","Domingo",13,"Guatemala","Guatemala","11","Mujer","25","Bus urbano","Rojo","Choque","Lesionado",2016
22,"Mayo","Domingo",13,"Guatemala","Guatemala","11","Hombre","1","Bus urbano","Rojo","Choque","Lesionado",2016
22,"Mayo","Domingo",13,"Guatemala","Guatemala","11","Hombre","49","Bus urbano","Rojo","Choque","Lesionado",2016
22,"Mayo","Domingo",13,"Guatemala","Guatemala","11","Mujer","22","Bus urbano","Rojo","Choque","Lesionado",2016
22,"Mayo","Domingo",13,"Guatemala","Guatemala","11","Mujer","18","Bus urbano","Rojo","Choque","Lesionado",2016
22,"Mayo","Domingo",13,"Guatemala","Guatemala","11","Hombre","25","Bus urbano","Rojo","Choque","Lesionado",2016
22,"Mayo","Domingo",13,"Guatemala","Guatemala","11","Hombre","3","Bus urbano","Rojo","Choque","Lesionado",2016
22,"Mayo","Domingo",13,"Guatemala","Guatemala","11","Hombre","3","Bus urbano","Rojo","Choque","Lesionado",2016
22,"Mayo","Domingo",13,"Guatemala","Guatemala","11","Hombre","26","Bus urbano","Rojo","Choque","Lesionado",2016
22,"Mayo","Domingo",13,"Guatemala","Guatemala","11","Hombre","20","Bus urbano","Rojo","Choque","Lesionado",2016
22,"Mayo","Domingo",19,"Guatemala","Guatemala","11","Hombre","41","Motocicleta","Negro","Colision","Lesionado",2016
22,"Mayo","Domingo",22,"Guatemala","San Pedro Sacatepequez","Ignorada","Hombre","Ignorada","Camioneta","Ignorado","Choque","Lesionado",2016
22,"Mayo","Domingo",21,"Guatemala","Petapa","Ignorada","Mujer","21","Automovil","Blanco","Choque","Lesionado",2016
22,"Mayo","Domingo",23,"Guatemala","Fraijanes","Ignorada","Mujer","37","Ignorado","Ignorado","Choque","Lesionado",2016
22,"Mayo","Domingo",23,"Guatemala","Fraijanes","Ignorada","Hombre","42","Ignorado","Ignorado","Choque","Lesionado",2016
22,"Mayo","Domingo",23,"Guatemala","Fraijanes","Ignorada","Mujer","11","Ignorado","Ignorado","Choque","Lesionado",2016
23,"Mayo","Lunes",12,"Guatemala","Guatemala","1","Hombre","42","Automovil","Blanco","Colision","Lesionado",2016
24,"Mayo","Martes",15,"Guatemala","Guatemala","3","Hombre","23","Motocicleta","Gris","Colision","Lesionado",2016
24,"Mayo","Martes",5,"Guatemala","Guatemala","13","Hombre","40","Motocicleta","Ignorado","Caida","Lesionado",2016
24,"Mayo","Martes",1,"Guatemala","Guatemala","7","Mujer","19","Motocicleta","Negro","Colision","Lesionado",2016
24,"Mayo","Martes",15,"Guatemala","Guatemala","21","Hombre","24","Moto taxi","Rojo","Choque","Lesionado",2016
24,"Mayo","Martes",15,"Guatemala","Guatemala","21","Mujer","42","Moto taxi","Rojo","Choque","Lesionado",2016
24,"Mayo","Martes",15,"Guatemala","Guatemala","21","Mujer","22","Moto taxi","Rojo","Choque","Lesionado",2016
24,"Mayo","Martes",15,"Guatemala","Guatemala","21","Hombre","45","Moto taxi","Rojo","Choque","Lesionado",2016
24,"Mayo","Martes",15,"Guatemala","Guatemala","21","Mujer","36","Moto taxi","Rojo","Choque","Lesionado",2016
24,"Mayo","Martes",15,"Guatemala","Guatemala","21","Mujer","30","Moto taxi","Rojo","Choque","Lesionado",2016
24,"Mayo","Martes",15,"Guatemala","Guatemala","21","Mujer","8","Moto taxi","Rojo","Choque","Lesionado",2016
24,"Mayo","Martes",15,"Guatemala","Guatemala","21","Mujer","5","Moto taxi","Rojo","Choque","Lesionado",2016
24,"Mayo","Martes",7,"Guatemala","Chuarrancho","Ignorada","Hombre","32","Motocicleta","Ignorado","Caida","Lesionado",2016
24,"Mayo","Martes",8,"Guatemala","San Pedro Sacatepequez","Ignorada","Hombre","37","Motocicleta","Rojo","Colision","Lesionado",2016
25,"Mayo","Miercoles",14,"Guatemala","Guatemala","7","Hombre","35","Motocicleta","Negro","Colision","Lesionado",2016
25,"Mayo","Miercoles",21,"Guatemala","Guatemala","12","Hombre","28","Motocicleta","Negro","Choque","Lesionado",2016
25,"Mayo","Miercoles",16,"Guatemala","Guatemala","7","Hombre","27","Motocicleta","Negro","Colision","Lesionado",2016
25,"Mayo","Miercoles",0,"Guatemala","San Raymundo","Ignorada","Hombre","Ignorada","Motocicleta","Negro","Colision","Lesionado",2016
25,"Mayo","Miercoles",23,"Guatemala","Petapa","Ignorada","Hombre","30","Motocicleta","Ignorado","Colision","Lesionado",2016
26,"Mayo","Jueves",0,"Guatemala","Guatemala","1","Hombre","34","Camioneta","Gris","Colision","Lesionado",2016
26,"Mayo","Jueves",18,"Guatemala","Guatemala","6","Mujer","24","Motocicleta","Gris","Caida","Lesionado",2016
27,"Mayo","Viernes",2,"Guatemala","Guatemala","18","Hombre","42","Motocicleta","Negro","Colision","Fallecido",2016
28,"Mayo","Sabado",0,"Guatemala","Guatemala","9","Hombre","24","Motocicleta","Gris","Colision","Lesionado",2016
28,"Mayo","Sabado",3,"Guatemala","Guatemala","3","Hombre","25","Motocicleta","Negro","Choque","Fallecido",2016
28,"Mayo","Sabado",14,"Guatemala","Guatemala","1","Hombre","26","Motocicleta","Ignorado","Colision","Lesionado",2016
28,"Mayo","Sabado",14,"Guatemala","Guatemala","1","Mujer","26","Motocicleta","Ignorado","Colision","Lesionado",2016
28,"Mayo","Sabado",14,"Guatemala","Guatemala","1","Mujer","2","Motocicleta","Ignorado","Colision","Lesionado",2016
28,"Mayo","Sabado",1,"Guatemala","Guatemala","4","Mujer","23","Automovil","Gris","Choque","Lesionado",2016
28,"Mayo","Sabado",16,"Guatemala","Guatemala","18","Hombre","32","Ignorado","Ignorado","Choque","Lesionado",2016
28,"Mayo","Sabado",0,"Guatemala","Guatemala","11","Hombre","28","Motocicleta","Negro","Choque","Lesionado",2016
28,"Mayo","Sabado",23,"Guatemala","Petapa","Ignorada","Mujer","29","Automovil","Ignorado","Vuelco","Lesionado",2016
29,"Mayo","Domingo",3,"Guatemala","Guatemala","1","Mujer","Ignorada","Camioneta","Ignorado","Colision","Lesionado",2016
29,"Mayo","Domingo",3,"Guatemala","Guatemala","1","Mujer","Ignorada","Automovil","Amarillo","Colision","Lesionado",2016
29,"Mayo","Domingo",20,"Guatemala","Santa Catarina Pinula","Ignorada","Hombre","46","Motocicleta","Rojo","Colision","Lesionado",2016
29,"Mayo","Domingo",20,"Guatemala","Santa Catarina Pinula","Ignorada","Mujer","46","Motocicleta","Rojo","Colision","Lesionado",2016
29,"Mayo","Domingo",14,"Guatemala","Guatemala","5","Hombre","18","Motocicleta","Negro","Colision","Lesionado",2016
29,"Mayo","Domingo",14,"Guatemala","Guatemala","5","Hombre","17","Motocicleta","Negro","Colision","Lesionado",2016
29,"Mayo","Domingo",14,"Guatemala","Mixco","Ignorada","Hombre","20","Motocicleta","Azul","Colision","Lesionado",2016
29,"Mayo","Domingo",0,"Guatemala","San Pedro Sacatepequez","Ignorada","Hombre","Ignorada","Automovil","Blanco","Colision","Fallecido",2016
29,"Mayo","Domingo",15,"Guatemala","Villa Nueva","Ignorada","Mujer","52","Moto taxi","Rojo","Colision","Lesionado",2016
29,"Mayo","Domingo",2,"Guatemala","Petapa","Ignorada","Hombre","23","Motocicleta","Rojo","Colision","Lesionado",2016
29,"Mayo","Domingo",2,"Guatemala","Petapa","Ignorada","Hombre","28","Motocicleta","Rojo","Colision","Lesionado",2016
30,"Mayo","Lunes",19,"Guatemala","Guatemala","17","Hombre","42","Motocicleta","Gris","Colision","Lesionado",2016
30,"Mayo","Lunes",19,"Guatemala","Guatemala","17","Hombre","11","Motocicleta","Gris","Colision","Lesionado",2016
30,"Mayo","Lunes",15,"Guatemala","San Pedro Sacatepequez","Ignorada","Hombre","22","Camioneta","Blanco","Colision","Lesionado",2016
30,"Mayo","Lunes",13,"Guatemala","Fraijanes","Ignorada","Hombre","59","Bus urbano","Ignorado","Choque","Lesionado",2016
30,"Mayo","Lunes",13,"Guatemala","Fraijanes","Ignorada","Mujer","Ignorada","Bus urbano","Ignorado","Choque","Lesionado",2016
30,"Mayo","Lunes",13,"Guatemala","Fraijanes","Ignorada","Hombre","5","Bus urbano","Ignorado","Choque","Lesionado",2016
31,"Mayo","Martes",18,"Guatemala","Guatemala","13","Hombre","21","Motocicleta","Rojo","Colision","Lesionado",2016
31,"Mayo","Martes",17,"Guatemala","San Juan Sacatepequez","Ignorada","Hombre","26","Motocicleta","Negro","Caida","Lesionado",2016
2,"Junio","Jueves",23,"Guatemala","Guatemala","5","Hombre","23","Motocicleta","Ignorado","Colision","Lesionado",2016
2,"Junio","Jueves",23,"Guatemala","Guatemala","5","Mujer","19","Motocicleta","Ignorado","Colision","Lesionado",2016
2,"Junio","Jueves",22,"Guatemala","San Pedro Sacatepequez","Ignorada","Hombre","35","Motocicleta","Ignorado","Colision","Lesionado",2016
3,"Junio","Viernes",19,"Guatemala","Guatemala","1","Mujer","10","Bus urbano","Colores varios","Choque","Lesionado",2016
4,"Junio","Sabado",13,"Guatemala","Chinautla","Ignorada","Mujer","32","Motocicleta","Blanco","Colision","Lesionado",2016
4,"Junio","Sabado",12,"Guatemala","Guatemala","11","Hombre","Ignorada","Motocicleta","Rojo","Colision","Lesionado",2016
4,"Junio","Sabado",4,"Guatemala","San Pedro Sacatepequez","Ignorada","Mujer","23","Ignorado","Ignorado","Colision","Lesionado",2016
4,"Junio","Sabado",4,"Guatemala","San Pedro Sacatepequez","Ignorada","Mujer","22","Ignorado","Ignorado","Colision","Lesionado",2016
4,"Junio","Sabado",3,"Guatemala","Petapa","Ignorada","Mujer","25","Automovil","Beige","Colision","Lesionado",2016
4,"Junio","Sabado",3,"Guatemala","Petapa","Ignorada","Hombre","0","Automovil","Beige","Colision","Lesionado",2016
4,"Junio","Sabado",15,"Guatemala","Fraijanes","Ignorada","Mujer","49","Moto taxi","Rojo","Colision","Lesionado",2016
4,"Junio","Sabado",15,"Guatemala","Fraijanes","Ignorada","Hombre","6","Moto taxi","Rojo","Colision","Lesionado",2016
4,"Junio","Sabado",22,"Guatemala","Guatemala","19","Hombre","45","Pick up","Azul","Colision","Lesionado",2016
4,"Junio","Sabado",22,"Guatemala","Guatemala","19","Hombre","31","Pick up","Azul","Colision","Lesionado",2016
5,"Junio","Domingo",12,"Guatemala","Guatemala","18","Hombre","15","Motocicleta","Ignorado","Colision","Lesionado",2016
5,"Junio","Domingo",12,"Guatemala","Guatemala","18","Hombre","11","Motocicleta","Ignorado","Colision","Lesionado",2016
5,"Junio","Domingo",11,"Guatemala","San Jose del Golfo","Ignorada","Mujer","29","Motocicleta","Colores varios","Colision","Lesionado",2016
5,"Junio","Domingo",11,"Guatemala","San Jose del Golfo","Ignorada","Hombre","22","Motocicleta","Colores varios","Colision","Lesionado",2016
5,"Junio","Domingo",1,"Guatemala","San Raymundo","Ignorada","Hombre","17","Motocicleta","Ignorado","Choque","Lesionado",2016
6,"Junio","Lunes",9,"Guatemala","Guatemala","5","Hombre","31","Motocicleta","Negro","Colision","Lesionado",2016
6,"Junio","Lunes",9,"Guatemala","Guatemala","5","Hombre","30","Motocicleta","Azul","Colision","Lesionado",2016
7,"Junio","Martes",16,"Guatemala","Guatemala","11","Hombre","43","Motocicleta","Rojo","Colision","Lesionado",2016
